target,model_id,full_model_name,result_class,feature_blocks_full,feature_blocks_tokens,feature_source_files,molecular_scope,regressor,regressor_details,preprocessing_full,dimensionality_reduction,raw_dimension,effective_dimension,n_dev,n_test,cv_primary_mae,cv_shadow_mae,cv_mean_mae,cv_worst_mae,public_mae,private_mae,final_alpha,lasso_nonzero,lasso_total_features,cv_protocol,final_fit_protocol,prediction_source,canonical_replay_status,validity,historical_role,notes,eligible_main_cv_rank,contains_ESM2_Heavy_PLM,contains_AbLang2_PLM,contains_AbLingua_PLM,contains_any_PLM,contains_sequence_descriptors,contains_aromatic_structural,contains_continuous_surface,contains_hydrophobic_field,contains_titration,contains_BioEmu,contains_ProteinMPNN
HIC,HIC__META_diversity__ridge_10.0__HIST,prediction-level meta-learner (ridge_10.0) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (ridge_10.0) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),HIC__META_diversity__ridge_10.0,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,ridge_10.0,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.45314046379,,,,0.441432544528268,0.4323884901514161,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_diversity__ridge_100.0__HIST,prediction-level meta-learner (ridge_100.0) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (ridge_100.0) over out-of-fold base predictions: antibody-augmented sequence descriptors (SEQ_PLUS_ANTIBODY) under support-vector regression (SVROpt); ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt),HIC__META_diversity__ridge_100.0,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,ridge_100.0,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5157301720350917,,,,0.5194744527422738,0.4865147596105628,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_performance__convex_mae__HIST,prediction-level meta-learner (convex_mae) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (convex_mae) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),HIC__META_performance__convex_mae,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,convex_mae,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4376648510431231,,,,0.5141753538279551,0.5007771710044886,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_performance__nnls__HIST,prediction-level meta-learner (nnls) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (nnls) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),HIC__META_performance__nnls,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,nnls,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4712606323709365,,,,0.5141753538279551,0.5007771710044886,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_performance__nnls_norm__HIST,prediction-level meta-learner (nnls_norm) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (nnls_norm) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),HIC__META_performance__nnls_norm,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,nnls_norm,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4318261694590009,,,,0.5141753538279551,0.5007771710044886,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_performance__quantile_0.0__HIST,prediction-level meta-learner (quantile_0.0) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (quantile_0.0) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),HIC__META_performance__quantile_0.0,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,quantile_0.0,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4453813672344383,,,,0.5141753538279551,0.5007771710044886,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_performance__quantile_0.001__HIST,prediction-level meta-learner (quantile_0.001) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (quantile_0.001) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),HIC__META_performance__quantile_0.001,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,quantile_0.001,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4411545682942045,,,,0.5141753538279551,0.5007771710044886,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_performance__quantile_0.01__HIST,prediction-level meta-learner (quantile_0.01) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (quantile_0.01) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),HIC__META_performance__quantile_0.01,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,quantile_0.01,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4340094086633538,,,,0.5141753538279551,0.5007771710044886,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_performance__quantile_0.1__HIST,prediction-level meta-learner (quantile_0.1) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (quantile_0.1) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),HIC__META_performance__quantile_0.1,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,quantile_0.1,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5180308641975309,,,,0.5141753538279551,0.5007771710044886,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_performance__ridge_0.1__HIST,prediction-level meta-learner (ridge_0.1) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (ridge_0.1) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),HIC__META_performance__ridge_0.1,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,ridge_0.1,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4546159557904721,,,,0.4408757532713614,0.4710210242653874,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_performance__ridge_1.0__HIST,prediction-level meta-learner (ridge_1.0) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (ridge_1.0) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),HIC__META_performance__ridge_1.0,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,ridge_1.0,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4489343976734367,,,,0.4353639440997759,0.4667721379568801,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_performance__ridge_10.0__HIST,prediction-level meta-learner (ridge_10.0) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (ridge_10.0) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),HIC__META_performance__ridge_10.0,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,ridge_10.0,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4498532320554946,,,,0.4266119633976947,0.4505211720174822,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__META_performance__ridge_100.0__HIST,prediction-level meta-learner (ridge_100.0) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (ridge_100.0) over out-of-fold base predictions: Stage-3 incremental fusion advanced surface-patch descriptors under support-vector regression (SVROpt); HIC / FUSION_OVERALL / ESMFold / STRUCT_SURFACE_ALL / SVROpt; fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),HIC__META_performance__ridge_100.0,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,ridge_100.0,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5264495105994307,,,,0.5141753538279551,0.5007771710044886,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__SEQ_ALL__Lasso__HIST,HIC / SEQ_ALL / Lasso,HISTORICAL_LINEAR_OTHER,HIC / SEQ_ALL / Lasso,HIC__SEQ_ALL__Lasso,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,sequence,Lasso,"{""alpha"": 0.05}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5296796563129244,,,,0.4862574612229325,0.5020439062378204,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,True,False,False,False,False,False,False
HIC,HIC__SEQ_BASIC__Lasso__HIST,HIC / SEQ_BASIC / Lasso,HISTORICAL_LINEAR_OTHER,HIC / SEQ_BASIC / Lasso,HIC__SEQ_BASIC__Lasso,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,sequence,Lasso,"{""alpha"": 0.05}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5265324327568074,,,,0.4883817387899344,0.4909974750842595,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,True,False,False,False,False,False,False
HIC,HIC__SEQ_PLUS_ANTIBODY__Lasso__HIST,HIC / SEQ_PLUS_ANTIBODY / Lasso,HISTORICAL_LINEAR_OTHER,HIC / SEQ_PLUS_ANTIBODY / Lasso,HIC__SEQ_PLUS_ANTIBODY__Lasso,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,sequence,Lasso,"{""alpha"": 0.05}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5525029568881207,,,,0.546245681288154,0.5249399096202637,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,True,False,False,False,False,False,False
HIC,HIC__SEQ_PLUS_ANTIBODY__RidgeOpt__HIST,HIC / SEQ_PLUS_ANTIBODY / RidgeOpt,HISTORICAL_LINEAR_OTHER,HIC / SEQ_PLUS_ANTIBODY / RidgeOpt,HIC__SEQ_PLUS_ANTIBODY__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,sequence,RidgeOpt,"{""alpha"": 99.58509932793221}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5491378729577818,,,,0.5576505441126742,0.5397488202465307,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,True,False,False,False,False,False,False
HIC,HIC__SIMPLE_blend_esm2_surf__HIST,Equal-mean prediction blend of: ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,Equal-mean prediction blend of: ESM-2 Heavy-chain protein-language-model embedding under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt),HIC__SIMPLE_blend_esm2_surf,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,equal_mean_blend,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4324716368936545,,,,0.4237480344059232,0.4180226409189143,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,False,False,True,False,False,False,False
